Source,Target,Type_Source,Type_Target,Weight
Festung Phanagoria,Stadt,LOC,LOC,1
Festung Seleukeia,Biradjik,LOC,PER,1
Festung Seleukeia,Rom,LOC,LOC,1
Festung Sinnaka,Oberfeldherrn,LOC,LOC,1
Festus,Cicero,PER,PER,1
Fiesole,Etrurien,LOC,LOC,1
Figeac,Cahors,LOC,LOC,1
Figeac,Göler,LOC,LOC,1
Figeac,Luzech,LOC,PER,1
Figulus,Kommentarien,PER,LOC,1
Figulus,Plautus,PER,PER,1
Figulus,Varros,PER,PER,1
Fimbria,Euphrat,LOC,LOC,1
Fimbria,II,LOC,LOC,1
Fimbria,Kabeira,LOC,PER,1
Fimbria,Lucullus,LOC,PER,1
Fimbrias,Frevel,PER,PER,1
Fimbrias,Pompeius,PER,PER,1
Fimbrias,Sertorius' Heeren,PER,PER,1
Firmum,Cicero,LOC,PER,1
Firmum,Romulus und Numa,LOC,PER,1
Firmum,Stadt Rom,LOC,LOC,1
Firmum,Varro,LOC,PER,1
Flaccus,Caesar,PER,PER,1
Flaccus,Crassus,PER,PER,1
Flaccus,Euphrat,PER,LOC,1
Flaccus,Fimbria,PER,LOC,1
Flaccus,Gaius Piso,PER,PER,1
Flaccus,Gracchischen Zeit,PER,LOC,1
Flaccus,II,PER,LOC,1
Flaccus,Kabeira,PER,PER,1
Flaccus,Karthago,PER,LOC,1
Flaccus,Kyrene,PER,LOC,1
Flaccus,Latiner,PER,LOC,1
Flaccus,Lucullus,PER,PER,1
Flaccus,Römern,PER,LOC,1
Flaccus,Spanien,PER,LOC,1
Flaccus,afrikanischen Nordküste,PER,LOC,1
Flaccus,römische Staat,PER,LOC,1
Flandern,Brabant,LOC,LOC,1
Flandern,Rhein,LOC,LOC,1
Flandern,Schelde,LOC,LOC,1
Flanderns,Lothringens,LOC,LOC,1
Flavius,Afranius,PER,PER,1
Florus,Josephus,PER,PER,1
Flottenbaus,Antonius,LOC,PER,1
Flottenbaus,Lucullus,LOC,PER,1
Flottenbaus,Ägäischen Meer,LOC,LOC,1
Flottenführer,Kilikien,PER,LOC,1
Flottenführer,Pompeius,PER,PER,1
Flottenführer,daheim,PER,LOC,1
Flottenführer,römischen Armee,PER,ORG,1
Fluß-und Seefischen,Hegung von Hasen,ORG,LOC,1
Fluß-und Seefischen,Schnecken- und Siebenschläferzüchtungen,ORG,LOC,1
Flußbad selten.‹,Kindischeres,LOC,PER,1
Flußbad selten.‹,zweihundertachtundachtzig,LOC,LOC,1
Flußtäler,Deutschlands,LOC,LOC,1
Flußtäler,England,LOC,LOC,1
Flußtäler,Frankreich,LOC,LOC,1
Flußtäler,Großbritannien,LOC,LOC,1
Flußtäler,Irland,LOC,LOC,1
Flußtäler,Schweiz,LOC,LOC,1
Flußtäler,Völkermasse,LOC,LOC,1
Flügeln,Bithynien,PER,LOC,1
Flügeln,Bürgerschaft,PER,ORG,1
Flügeln,Glabrio,PER,PER,1
Flügeln,Kilikien,PER,LOC,1
Flügeln,Marcius Rex,PER,PER,1
Flügeln,Pontos,PER,LOC,1
Forum Iulii,Fréjus,LOC,LOC,1
Forum Iulii,Gallien,LOC,LOC,1
Forum Julium,Kapitol,ORG,LOC,1
Forum Julium,Palatin,ORG,LOC,1
Fouquéschen Ritterromane,Numa,LOC,PER,1
Fouragierern Correus,Bellovaker,LOC,LOC,1
Franken,Kelten,LOC,LOC,1
Franken,Römer,LOC,LOC,1
Franken,ebendas,LOC,LOC,1
Frankreich,Deutschlands,LOC,LOC,2
Frankreich,England,LOC,LOC,1
Frankreich,Großbritannien,LOC,LOC,1
Frankreich,Großbritanniens,LOC,LOC,1
Frankreich,Irland,LOC,LOC,1
Frankreich,Römer,LOC,LOC,1
Frankreich,Schweiz,LOC,LOC,1
Frankreich,Völkermasse,LOC,LOC,1
Fremdengericht,Rom,LOC,LOC,1
Freundschaft‹,Cicero,LOC,PER,1
Freundschaft‹,Varros,LOC,PER,1
Frevels,Bergen,PER,LOC,1
Frevels,Caesars,PER,PER,1
Frevels,Lasthenes,PER,PER,1
Frevels,Panares,PER,PER,1
Frevels,Republikanern,PER,ORG,1
Frevels,Römern,PER,LOC,1
Frevler,Brundisium,PER,LOC,1
Frevler,Caieta,PER,LOC,1
Frevler,Kroton,PER,PER,1
Frevler,Lakinischen Hera,PER,LOC,1
Frevler,Misenum,PER,LOC,1
Frevler,Oberadmirals Antonius,PER,PER,1
Frevler,Ostia,PER,LOC,1
Frevler,kilikischen Armee,PER,ORG,1
Friede,Armee,PER,ORG,1
Friede,Caesar,PER,PER,1
Friedensstand,Ravenna,PER,LOC,1
Friedensstand,Schelde,PER,LOC,1
Friedensversuche,Caesar,ORG,PER,1
Fréjus,Gallien,LOC,LOC,1
Fucinersees,Liris,LOC,LOC,1
Fucinersees,Mittelitalien,LOC,LOC,1
Fucinersees,Volturnus,LOC,LOC,1
Fufidius,Spanien,ORG,LOC,1
Furius,Alpen,PER,LOC,1
Furius,Arabien,PER,LOC,1
Furius,Aurelius,PER,PER,1
Furius,Caesar,PER,PER,1
Furius,Catulls,PER,PER,1
Furius,Catullus,PER,PER,1
Furius,Erdrand,PER,LOC,1
Furius,Hallend,PER,LOC,1
Furius,Hyrkanien,PER,LOC,1
Furius,Indiens,PER,LOC,1
Furius,Malstein,PER,PER,1
Furius,Nil,PER,LOC,1
Furius,Ostmeers,PER,LOC,1
Furius,Parther,PER,LOC,1
Furius,Rhein,PER,LOC,1
Furius,"Saker

Oder",PER,LOC,1
Furius,Wilde Britanner,PER,LOC,1
Furlopaß,Ancona,LOC,LOC,1
Furlopaß,Apulien,LOC,LOC,1
Fußvolk,Tagemärsche,PER,LOC,1
Fußvolks,Armee,LOC,ORG,1
Fußvolks,Euphratufer,LOC,LOC,1
Fußvolks,Saburra,LOC,PER,1
Führergeschick,unbotmäßig,LOC,LOC,1
Fürst Massinissa,Arabien,LOC,LOC,1
Fürst Massinissa,Provinz Afrika,LOC,LOC,1
Fürst Massinissa,Publius Sittius,LOC,PER,1
Fürst Massinissa,Reich,LOC,LOC,1
Fürst Massinissa,Reiches,LOC,LOC,1
Fürst Massinissa,Republik,LOC,LOC,1
Fürst Massinissa,Sohn,LOC,PER,1
Gabii,Bovillae,LOC,LOC,1
Gabii,Ceremonie des Latinerfestes,LOC,ORG,1
Gabinische,Catilina,LOC,PER,1
Gabinische,Manilische,LOC,PER,1
Gabinius,Antonius,PER,PER,1
Gabinius,Caesar,PER,PER,1
Gabinius,Catilinas,LOC,PER,1
Gabinius,Crassus,PER,PER,3
Gabinius,Gaius Cato,PER,PER,1
Gabinius,Kurie,PER,ORG,1
Gabinius,Landstreichern,PER,LOC,1
Gabinius,Marcellinus,PER,PER,1
Gabinius,Octavius,PER,PER,1
Gabinius,Piso,PER,PER,1
Gabinius,Provinz,PER,LOC,1
Gabinius,Provinz Weitläufigkeiten,PER,LOC,1
Gabinius,Stadt,PER,LOC,1
Gabinius,Statilius,LOC,LOC,1
Gabinius,Statilius,PER,PER,1
Gabinius,Syrien,PER,LOC,1
Gabinius,Syriens,PER,LOC,1
Gabinius,Tiberius Gracchus,PER,PER,1
Gabinius,geschlagenen Partei,PER,ORG,1
Gabinius,Ägypten,LOC,LOC,1
Gabinius,Ägypter,PER,LOC,1
Gabinius,ägyptische Grenze,PER,LOC,1
Gadara,Dekapolis,LOC,LOC,1
Gadara,Pompeius,LOC,PER,1
Gadara,Seleukis,LOC,LOC,1
Gades,Afrika,LOC,LOC,1
Gades,Berytos,LOC,LOC,1
Gades,Brigantium,PER,PER,1
Gades,Bürgerverband,PER,LOC,1
Gades,Caesar,PER,PER,1
Gades,Corsica,LOC,LOC,1
Gades,Coruña,PER,LOC,1
Gades,Herakleia,LOC,LOC,1
Gades,Italien,PER,LOC,1
Gades,Juba von Numidien,LOC,PER,1
Gades,Karthago,LOC,LOC,2
Gades,Korinth,LOC,LOC,2
Gades,Marcus Cato,LOC,PER,1
Gades,Marcus Cotta,LOC,PER,1
Gades,Messana,LOC,LOC,1
Gades,Pontos,LOC,LOC,1
Gades,Rom,LOC,LOC,1
Gades,Rom,PER,LOC,1
Gades,Sardinien,LOC,LOC,1
Gades,Sicilien,LOC,LOC,1
Gades,Sinope,LOC,LOC,1
Gades,Titus Attius Varus,LOC,PER,1
Gades,Tusculum,PER,LOC,1
Gades,Utica,LOC,LOC,1
Gaius,Deutschlands,PER,LOC,1
Gaius,Frankreich,PER,LOC,1
Gaius,Großbritanniens,PER,LOC,1
Gaius,Illyricum,PER,PER,1
Gaius,Marcus,PER,PER,1
Gaius,Römer,PER,LOC,1
Gaius Alfius,Gnaeus Domitius Calvinus,PER,PER,1
Gaius Alfius,Gnaeus Lentulus Marcellinus,PER,PER,1
Gaius Antonius,Curicta,PER,LOC,1
Gaius Antonius,Gaius Verres,PER,PER,1
Gaius Antonius,Golf von Quarnero,PER,LOC,1
Gaius Antonius,Kreta,PER,LOC,1
Gaius Antonius,Marcus Cicero,PER,PER,1
Gaius Antonius,Meerarm,PER,LOC,1
Gaius Antonius,Publius Dolabella,PER,PER,1
Gaius Antonius,Publius Lentulus Sura,PER,PER,1
Gaius Antonius,Sohn,PER,PER,1
Gaius Antonius,Sullas,PER,PER,2
Gaius Antonius,Veglia,PER,LOC,1
Gaius Antonius ward,Bastarner,PER,PER,1
Gaius Antonius ward,Dobrudscha,PER,LOC,1
Gaius Antonius ward,Donauufer,PER,LOC,1
Gaius Antonius ward,Istere,PER,LOC,1
Gaius Antonius ward,Istropolis,PER,LOC,1
Gaius Antonius ward,Kustendsche,PER,LOC,1
Gaius Ateius Capito den Crassus,Syrien,PER,LOC,1
Gaius Caelius,Aquae Sextiae,PER,LOC,1
Gaius Caelius,Gaius Flaccus,PER,PER,1
Gaius Caelius,Spanien,PER,LOC,1
Gaius Caesar,Bürgerschaft,PER,LOC,1
Gaius Caesar,Censor Anstalt,PER,LOC,1
Gaius Caesar,Dalmatien,PER,LOC,1
Gaius Caesar,Diesseitige,PER,LOC,1
Gaius Caesar,Gabinischen Gesetzvorschläge,PER,ORG,1
Gaius Caesar,Gaius Antonius,PER,PER,2
Gaius Caesar,Gaius Verres,PER,PER,1
Gaius Caesar,Gallien,PER,LOC,1
Gaius Caesar,Gnaeus Dolabella,PER,PER,1
Gaius Caesar,Isaura,PER,LOC,1
Gaius Caesar,Istrien,PER,LOC,1
Gaius Caesar,Lucius Bellienus,PER,PER,1
Gaius Caesar,Lucius Catilina,PER,PER,1
Gaius Caesar,Lucius Luscius,PER,PER,1
Gaius Caesar,Marcus Cicero,PER,PER,1
Gaius Caesar,Marcus Crassus,PER,PER,1
Gaius Caesar,Marius,PER,PER,1
Gaius Caesar,Narbonensischen,PER,LOC,1
Gaius Caesar,Nobilität,PER,ORG,1
Gaius Caesar,Publius Lentulus Sura,PER,PER,1
Gaius Caesar,Publius Servilius,PER,PER,1
Gaius Caesar,Quintus Catulus,PER,PER,1
Gaius Caesar,Senatsbeschluß,PER,PER,1
Gaius Caesar,Sullas,PER,PER,3
Gaius Caesar,Titus Labienus,PER,PER,1
Gaius Caesar,geradeswegs,PER,LOC,1
Gaius Caesars,Asien,PER,LOC,1
Gaius Caesars,Lepidus,PER,PER,1
Gaius Caesars,Sullas,PER,PER,1
Gaius Caninius Rebilus,Gaius Curio,PER,PER,1
Gaius Cassius,Beduinen,PER,LOC,1
Gaius Cassius,Euphratufer,PER,LOC,1
Gaius Cassius,Gnaeus Manlius,PER,PER,1
Gaius Cassius,Hauptheer,PER,LOC,1
Gaius Cassius,Karrhä,PER,LOC,1
Gaius Cassius,Parthern,PER,LOC,1
Gaius Cassius,Syrien,PER,LOC,1
Gaius Cassius Varus,Cicero,PER,PER,1
Gaius Cassius Varus,Verr,PER,LOC,1
Gaius Cato,Marcellinus,PER,PER,1
Gaius Cethegus,Catilina,PER,PER,1
Gaius Cethegus,Lucius Statilius,PER,PER,1
Gaius Cethegus,Publius Gabinius Capito,PER,PER,1
Gaius Cornelius,Aulus Gabinius,PER,PER,1
Gaius Cornelius,Marcus Cicero,PER,PER,1
Gaius Cornelius,Optimatenwirtschaft,PER,LOC,1
Gaius Cosconius,Dalmatien,PER,LOC,1
Gaius Cosconius,Festung Salona,PER,LOC,1
Gaius Cotta,Drusus,PER,PER,1
Gaius Cotta,II,PER,LOC,1
Gaius Cotta,Sullas,PER,PER,1
Gaius Curio,Atticus,PER,PER,1
Gaius Curio,Caesarische,PER,PER,1
Gaius Curio,Catilinariers Lentulus,PER,PER,1
Gaius Curio,Ciceros,PER,PER,1
Gaius Curio,Intriguengeschick,PER,PER,1
Gaius Curio,Marcus Antonius,PER,PER,1
Gaius Curio,Marius,PER,PER,1
Gaius Curio,Schicksal‹,PER,ORG,1
Gaius Curio,Sisenna,PER,PER,1
Gaius Curio,römischen Schaubühne‹,PER,LOC,1
Gaius Flaccus,Spanien,PER,LOC,1
Gaius Gracchus,Bürgerschaft,PER,LOC,1
Gaius Gracchus,Caesars,PER,PER,1
Gaius Gracchus,Cinna,PER,PER,1
Gaius Gracchus,Cromwell,PER,PER,1
Gaius Gracchus,Getreideverteilungen,PER,LOC,1
Gaius Gracchus,Gracchaner,PER,ORG,1
Gaius Gracchus,Hauswesens,PER,LOC,1
Gaius Gracchus,Intriguen,PER,LOC,1
Gaius Gracchus,Italiens,PER,LOC,1
Gaius Gracchus,Karthago,PER,LOC,2
Gaius Gracchus,Marius,PER,PER,1
Gaius Gracchus,Narbo,PER,LOC,1
Gaius Gracchus,Osca,PER,LOC,1
Gaius Gracchus,Perikles,PER,PER,1
Gaius Gracchus,Pfadfinder,PER,ORG,1
Gaius Gracchus,Provinzen,PER,LOC,1
Gaius Gracchus,Quintus Sertorius,PER,PER,1
Gaius Gracchus,Roms,PER,LOC,1
Gaius Gracchus,Staaten,PER,LOC,1
Gaius Gracchus,Sulla,PER,PER,1
Gaius Gracchus,demokratischen Partei,PER,ORG,2
Gaius Herennius,Ebro,PER,LOC,1
Gaius Herennius,Hirtuleius,PER,PER,1
Gaius Herennius,Perpenna,PER,PER,1
Gaius Herennius,Sertorius,PER,PER,2
Gaius Licinius Calvus,Cremona,PER,LOC,1
Gaius Licinius Calvus,Gaius Asinius Pollio,PER,PER,1
Gaius Licinius Calvus,Italien,PER,LOC,1
Gaius Licinius Calvus,Marcus Furius Bibaculus,PER,PER,1
Gaius Licinius Calvus,Quintus Valerius Catullus,PER,PER,2
Gaius Licinius Calvus,Verona,PER,LOC,1
Gaius Licinius Macer,Bürgerschaft anriet,PER,LOC,1
Gaius Licinius Macer,Calvus,PER,PER,1
Gaius Licinius Macer,Demokrat,PER,ORG,1
Gaius Licinius Macer,Konskription,PER,LOC,1
Gaius Licinius Macer,hineintrug,PER,PER,1
Gaius Lucilius Hirrus,Camerinum,PER,LOC,1
Gaius Lucilius Hirrus,Publius Lentulus Spinther,PER,PER,1
Gaius Manlius,Adler,PER,LOC,1
Gaius Manlius,Gewissensskrupeln,PER,LOC,1
Gaius Marcellus,Caesar,PER,PER,1
Gaius Marcellus,Capua,PER,LOC,1
Gaius Marcellus,Catonischen Partei,PER,ORG,2
Gaius Marcellus,Marcus Marcellus Vetter,PER,PER,1
Gaius Marcellus,Pompeius,PER,PER,1
Gaius Marius,Bürgerschaft,PER,LOC,1
Gaius Marius,II,PER,LOC,1
Gaius Marius,Italien,PER,LOC,1
Gaius Memmius,Marcus Lucullus,PER,PER,1
Gaius Octavius,Besser,PER,PER,1
Gaius Octavius,Thraker,PER,LOC,1
Gaius Piso,Caesar,PER,PER,1
Gaius Piso,Crassus,PER,PER,1
Gaius Piso,Manius Glabrio,PER,PER,1
Gaius Piso,Rom,PER,LOC,1
Gaius Piso von Rom,Aushebungen,PER,LOC,1
Gaius Piso von Rom,Marcus Pomponius,PER,PER,1
Gaius Piso von Rom,Pompeius,PER,PER,1
Gaius Piso von Rom,Provinz Narbo,PER,LOC,1
Gaius Piso von Rom,Rom,PER,LOC,1
Gaius Rabirius,Saturninus,PER,PER,1
Gaius Sallustius Crispus,Milos,PER,PER,1
Gaius Sallustius Crispus,Pompeius,PER,PER,1
Gaius Scribonius Curio,Donau,PER,LOC,1
Gaius Scribonius Curio,Serbien,PER,LOC,1
Gaius Scribonius Curio,Thraker,PER,LOC,1
Gaius Trebatius,Figulus,PER,PER,1
Gaius Trebonius,Bürgerschaft,PER,LOC,1
Gaius Trebonius,Caesar,PER,PER,1
Gaius Trebonius,Cassius,PER,PER,1
Gaius Trebonius,Spanien,PER,LOC,1
Gaius Trebonius,Stadt,PER,LOC,1
Gaius Trebonius,Volksschluß,PER,LOC,1
Gaius Valerius Triarius,Barba,PER,PER,1
Gaius Verres,Ackerwirte,PER,LOC,1
Gaius Verres,Agyrion,PER,LOC,1
Gaius Verres,Herbita,PER,LOC,1
Gaius Verres,Leontinoi,PER,LOC,1
Gaius Verres,Motuka,PER,LOC,1
Gaius Verres,Römern,PER,LOC,1
Gaius Verres,Sicilien,PER,LOC,1
Gaius Verres,Siciliens,PER,LOC,1
Gaius Verres,Spartacus,PER,PER,1
Gaius Verres,Sullas,PER,PER,1
Gaius Vibius Pansa,Caesar,PER,PER,1
Gaius Vibius Pansa,Gallien,PER,LOC,1
Gaius Vibius Pansa,Italien,PER,LOC,1
Gaius Vibius Pansa,Pompeius,PER,PER,1
Gaius Vibius Pansa,Sohn,PER,PER,1
Gaius Vibius Pansa,Sulla,PER,PER,1
Gaius Vibius Pansa,Verpflegungswesen,PER,LOC,1
Gaius Vibius Pansa,namhafteste,PER,LOC,1
Galatien,Gebiet einzurücken,LOC,LOC,1
Galatien,Kappadokien,LOC,LOC,1
Galatien,Luculls,LOC,LOC,1
Gallien,Afrika,LOC,LOC,3
Gallien,Allobrogen Tribut,LOC,ORG,1
Gallien,Alpen,LOC,LOC,2
Gallien,Alpenkamm,LOC,LOC,1
Gallien,Apulien,LOC,LOC,1
Gallien,Arverner,LOC,LOC,1
Gallien,Arvernerkönig Vercingetorix,LOC,PER,1
Gallien,Asia,LOC,LOC,1
Gallien,Augustus,LOC,PER,1
Gallien,Aushebungen,LOC,LOC,1
Gallien,Belgica,LOC,LOC,1
Gallien,Belgiens,LOC,LOC,1
Gallien,Besieger Ariovists,LOC,PER,1
Gallien,Bithynien,LOC,LOC,1
Gallien,Bretagne,LOC,LOC,1
Gallien,Britannien,LOC,LOC,1
Gallien,Bruche,LOC,LOC,1
Gallien,Brundisium,LOC,LOC,1
Gallien,Bund,LOC,LOC,1
Gallien,Bürgerschaft,LOC,LOC,4
Gallien,Caes,LOC,PER,1
Gallien,Caesar,LOC,PER,14
Gallien,Caesars,LOC,PER,8
Gallien,Cato,LOC,PER,1
Gallien,Cicero,LOC,PER,1
Gallien,Cicero ad Att,LOC,PER,1
Gallien,Corduba,LOC,LOC,1
Gallien,Corsica,LOC,LOC,1
Gallien,Crassus,LOC,PER,3
Gallien,Curios,LOC,PER,1
Gallien,Dalmatien,LOC,LOC,1
Gallien,Diesseitige,LOC,LOC,1
Gallien,Donau,LOC,LOC,1
Gallien,Dumnorix,LOC,PER,1
Gallien,Erde,LOC,LOC,1
Gallien,Exercierplatz,LOC,LOC,1
Gallien,Fouquéschen Ritterromane,LOC,LOC,1
Gallien,Gaius Cassius,LOC,PER,1
Gallien,Gaius Gracchus,LOC,PER,1
Gallien,Gaius Trebonius,LOC,PER,1
Gallien,Galliens,LOC,LOC,1
Gallien,Gaugrenzen,LOC,LOC,1
Gallien,Gemeinde,LOC,LOC,1
Gallien,Geringerem,LOC,PER,1
Gallien,Gnaeus Manlius,LOC,PER,1
Gallien,Griechenland,LOC,LOC,2
Gallien,Helvier,LOC,LOC,1
Gallien,Häduer,LOC,LOC,1
Gallien,II,LOC,LOC,1
Gallien,Ilerda,LOC,LOC,1
Gallien,Illyricum,LOC,LOC,1
Gallien,Illyricums,LOC,LOC,1
Gallien,Intrigue,LOC,LOC,1
Gallien,Istrien,LOC,LOC,1
Gallien,Italien,LOC,LOC,10
Gallien,Italische Gallien,LOC,LOC,1
Gallien,J. 702,LOC,LOC,1
Gallien,Juba,LOC,LOC,1
Gallien,Jurapässe,LOC,LOC,1
Gallien,Kelten,LOC,LOC,1
Gallien,Kilikien,LOC,LOC,1
Gallien,Kleinasien,LOC,LOC,1
Gallien,Kreta,LOC,LOC,2
Gallien,Kypros,LOC,LOC,1
Gallien,Kyrene,LOC,LOC,1
Gallien,Labienus,LOC,PER,1
Gallien,Landes,LOC,LOC,1
Gallien,Landtag,LOC,LOC,1
Gallien,Lemansee,LOC,LOC,1
Gallien,Lucius Domitius,LOC,PER,1
Gallien,Lucius Domitius Ahenobarbus,LOC,PER,1
Gallien,Lugdunensischen Galliens,LOC,LOC,1
Gallien,Makedonien,LOC,LOC,3
Gallien,Marcus Servilius Nonianus,LOC,PER,1
Gallien,Mergelns,LOC,LOC,1
Gallien,Metellus,LOC,LOC,1
Gallien,Mithradates,LOC,PER,1
Gallien,Mont Genèvre,LOC,LOC,1
Gallien,Narbo,LOC,LOC,4
Gallien,Narbonensischen Provinz,LOC,LOC,1
Gallien,Narbonne,LOC,LOC,1
Gallien,Nemausus,LOC,PER,1
Gallien,Nordamerika,LOC,LOC,1
Gallien,Norditalien,LOC,LOC,1
Gallien,Normandie,LOC,LOC,1
Gallien,Noviodunum,LOC,LOC,1
Gallien,Numa,LOC,PER,1
Gallien,Numidien,LOC,LOC,1
Gallien,Nyon,LOC,LOC,1
Gallien,Orodes,LOC,LOC,1
Gallien,Pistoja,LOC,LOC,1
Gallien,Pistoria,LOC,LOC,1
Gallien,Placentia,LOC,LOC,1
Gallien,Pompeius,LOC,PER,16
Gallien,Pontus,LOC,LOC,1
Gallien,Potal,LOC,LOC,1
Gallien,Prinzipats,LOC,ORG,1
Gallien,Publius Terentius Varro von der Aude,LOC,PER,1
Gallien,Pyrenäen,LOC,LOC,2
Gallien,Rhein,LOC,LOC,4
Gallien,Rheinbrücke,LOC,LOC,1
Gallien,Rhode,LOC,LOC,1
Gallien,Rhone,LOC,LOC,1
Gallien,Ritterring,LOC,PER,1
Gallien,Rom,LOC,LOC,5
Gallien,Rosas,LOC,LOC,1
Gallien,Römer,LOC,LOC,4
Gallien,Römern,LOC,LOC,5
Gallien,Sabinus,LOC,PER,2
Gallien,Sardinien,LOC,LOC,1
Gallien,Schwerte,LOC,LOC,1
Gallien,Scrofa,LOC,PER,1
Gallien,Seegaue,LOC,LOC,1
Gallien,Seine,LOC,LOC,1
Gallien,Senatsbeschluß,LOC,PER,1
Gallien,Sicilien,LOC,LOC,1
Gallien,Spanien,LOC,LOC,7
Gallien,Staaten,LOC,LOC,1
Gallien,Stadtbrücke,LOC,LOC,1
Gallien,Syrien,LOC,LOC,3
Gallien,Thessalien,LOC,LOC,1
Gallien,Transalpiner,LOC,LOC,1
Gallien,Verpflegungswesen,LOC,LOC,1
Gallien,Vibullius,LOC,PER,1
Gallien,Volker-Arekomiker,LOC,LOC,1
Gallien,Volksschluß,LOC,LOC,1
Gallien,Volksschluß,LOC,PER,1
Gallien,hingebraust,LOC,PER,1
Gallien,leinener,LOC,LOC,1
Gallien,oberwärts,LOC,LOC,1
Gallien,oberwärts,LOC,PER,1
Gallien,römischen Regierung,LOC,LOC,1
Gallien,römischen Reiches,LOC,LOC,1
Galliens,Atlantischen Meer,LOC,LOC,1
Galliens,Belgica,LOC,LOC,1
Galliens,Briten,LOC,LOC,1
Galliens,Caesar,LOC,PER,3
Galliens,Cassivellaunus,LOC,PER,1
Galliens,Corfinium,LOC,PER,1
Galliens,Gaius,LOC,PER,1
Galliens,Gallien,LOC,LOC,1
Galliens,Illyricum,LOC,PER,1
Galliens,Italien,LOC,LOC,1
Galliens,Konsulwahlen,LOC,LOC,1
Galliens,Lucius Domitius,LOC,PER,1
Galliens,Lucius Vibullius Rufus,LOC,PER,1
Galliens,Mann für Mann,LOC,LOC,1
Galliens,Marcus Antonius,LOC,PER,1
Galliens,Massalia,LOC,LOC,1
Galliens,Moriner,LOC,LOC,1
Galliens,Pompeius,LOC,PER,2
Galliens,Provinz Narbo,LOC,LOC,1
Galliens,Pyrenäen,LOC,LOC,1
Galliens,Römer,LOC,LOC,1
Galliens,Saintonge,LOC,LOC,1
Galliens,Santonen,LOC,LOC,1
Galliens,Tal der Charente,LOC,LOC,1
Galliens,Tribune,LOC,ORG,1
Galliens,Verona,LOC,LOC,1
Galliens,Vätern,LOC,ORG,1
Galliern,römischen Herrschaft,LOC,LOC,1
Ganymedes,Caesar,PER,PER,1
Ganymedes,Caesars,PER,LOC,1
Ganymedes,Marea,PER,LOC,1
Ganymedes,Ägypten,PER,LOC,1
Gardasee,Manlius,LOC,PER,1
Garonne,Alpen,LOC,LOC,1
Garonne,Aquitaner,LOC,ORG,1
Garonne,Bituriger-Vivisker,LOC,LOC,1
Garonne,Bordeaux,LOC,LOC,1
Garonne,Burdigala,LOC,LOC,1
Garonne,Caesars,LOC,PER,1
Garonne,Kelten,LOC,LOC,1
Garonne,Loire,LOC,LOC,1
Garonne,Meerarm,LOC,LOC,1
Garonne,Pyrenäen,LOC,LOC,2
Garonne,Rhein,LOC,LOC,1
Garonne,Römer,LOC,LOC,1
Garonne,Seine,LOC,LOC,1
Garonne,Spanien,LOC,LOC,1
Garonne,Themse,LOC,LOC,1
Garonne,Vercingetorix,LOC,PER,1
Garonne,Österreich,LOC,LOC,1
Garrick,Johnson,PER,PER,1
Garrick,Plautus,PER,PER,1
Gascogne,Aquitaner,LOC,ORG,1
Gascogne,Bituriger-Vivisker,LOC,LOC,1
Gascogne,Bordeaux,LOC,LOC,1
Gascogne,Burdigala,LOC,LOC,1
Gascogne,Caesars,LOC,PER,1
Gascogne,Garonne,LOC,LOC,1
Gascogne,Küstensteppen,LOC,LOC,1
Gaus,Cassivellaunus,PER,PER,1
Gaza,Antiochia,LOC,LOC,1
Gaza,Askalon,LOC,LOC,1
Gaza,Beröa,LOC,PER,1
Gaza,Marcus Antonius,LOC,PER,1
Gaza,Mytilene,LOC,LOC,1
Gaza,Nabatäer Petra,LOC,LOC,1
Gaza,Pelusion,LOC,LOC,1
Gaza,Persischen Meerbusen,LOC,LOC,1
Gaza,Phanagoria,LOC,LOC,1
Gaza,Ptolemais,LOC,LOC,1
Gaza,Schwarzen Meer,LOC,LOC,1
Gaza,Stratons Turm,LOC,LOC,1
Gaza,Ägypten,LOC,LOC,1
Geburtsmonats,Julius,LOC,PER,1
Geflügelverkäufer,Terenz,PER,PER,1
Gefolgwesen,Kelten,LOC,LOC,1
Geisterbeschwörers,Italien,PER,LOC,1
Geisterbeschwörers,Roms,PER,LOC,1
Geldkiste,Rom,LOC,LOC,1
Geldsendungen,Gaius Manlius,LOC,PER,1
Geldsendungen,Gewissensskrupeln,LOC,LOC,1
Gellius,Arrius,PER,PER,1
Gellius,Gaius Cassius,PER,PER,1
Gellius,Gallien,PER,LOC,1
Gellius,Gnaeus Manlius,PER,PER,1
Gellius,Mutina,PER,PER,1
Gemeinde,Nemausus,LOC,PER,1
Gemeinde,Senats,LOC,ORG,1
Gemeindeämter,Stadt Rom,LOC,LOC,1
Gemeingut,Italien,PER,LOC,1
Gemeingut,Scipionischen Zeit,PER,LOC,1
Gemeinleben,Stadt,LOC,LOC,1
Gemeinleben,Vergnügens-,LOC,LOC,1
Gemeinschaft,Aduatuca,LOC,PER,1
Gemeinschaft,Rheines,LOC,LOC,1
Gemeinschaft,Römern,LOC,LOC,1
Genava,Genf,LOC,LOC,2
Genava,Griechen,PER,LOC,1
Genava,Italien,PER,LOC,1
Genava,Rhone,LOC,LOC,1
Genava,Rhone,PER,LOC,1
Genava,Römern,LOC,LOC,1
Genava,Römern,PER,LOC,1
Generalschaft,Kerkyra,LOC,LOC,1
Generalschaft,Rechters,LOC,PER,1
