LeftContext										Keyword	RightContext									
suchen	Seine	Armee	entmutigt	und	führerlos	denn	Scipio	obwohl	von	Pompeius	als	Kollege	im	Oberkommando	anerkannt	war	doch	nur	dem	Namen
oder	mußte	Alle	die	Könige	Völker	und	Städte	die	bisher	Pompeius	Klintel	gebildet	hatten	riefen	jetzt	ihre	Flotten	und	Heereskontingente	zurück
der	Pharsalischen	Schlacht	nicht	bloß	die	manches	Jahr	zuvor	von	Pompeius	frei	erklärte	Stadt	Phanagoria	und	die	Gebiete	der	von	ihm
heimzukehren	begehrte	als	der	wildeste	unter	den	wilden	Parteimännern	Gnaeus	Pompeius	der	Sohn	auf	die	Hinrichtung	dieser	Leute	namentlich	des	Cicero
einzig	Cato	der	sie	durch	seine	sittliche	Autorität	verhinderte	Auch	Pompeius	begehrte	keinen	Frieden	Wäre	er	ein	Mann	gewesen	der	es
kein	Platz	mehr	auf	der	Erde	ist	Allein	schwerlich	dachte	Pompeius	zu	groß	um	eine	Gnade	zu	erbitten	die	der	Sieger
Katastrophe	von	Pharsalos	geschwunden	war	wieder	anfing	Hoffnung	zu	schöpfen	Pompeius	war	entschlossen	den	Kampf	gegen	Caesar	fortzusetzen	und	nach	dem
Kriegsrat	statt	dem	Metellus	Scipio	Titus	Labienus	Lucius	Afranius	Gnaeus	Pompeius	der	Sohn	und	andere	beiwohnten	allein	teils	die	Abwesenheit	des
wenn	in	der	Catonischen	Aristokratie	oder	unter	den	Anhängern	des	Pompeius	so	viel	Geist	und	Feuer	war	wie	in	der	Marianischen
rasch	ent	schlossen	und	rasch	handelnd	alles	beiseite	gelassen	um	Pompeius	zu	verfolgen	den	einzigen	seiner	Gegner	den	er	als	Offizier
derselben	gefangen	und	eilte	sowie	die	notwendigsten	Anordnungen	getroffen	waren	Pompeius	in	den	Osten	nach	Dieser	war	vom	pharsalischen	Schlachtfeld	nach
zu	decken	mit	der	ganzen	ägyptischen	Armee	bei	Pelusion	als	Pompeius	bei	dem	Kasischen	Vorgebirge	vor	Anker	ging	und	den	König
längst	von	der	Katastrophe	bei	Pharsalos	unterrichtet	war	im	Begriffe	Pompeius	zurückzuweisen	allein	der	Hofmeister	des	Königs	Theodotos	wies	daraufhin	daß
Hofmeister	des	Königs	Theodotos	wies	daraufhin	daß	in	diesem	Falle	Pompeius	wahrscheinlich	seine	Verbindungen	in	der	ägyptischen	Armee	benutzen	werde	um
Rücksicht	auf	Caesar	vorzuziehen	wenn	man	die	Gelegenheit	wahrnehme	um	Pompeius	aus	der	Welt	zu	schaffen	Dergleichen	politische	Räsonnements	verfehlten	bei
Wirkung	Der	General	der	königlichen	Truppen	Achillas	und	einige	von	Pompeius	ehemaligen	Soldaten	fuhren	mit	einem	Kahn	an	Pompeius	Schiff	heran
einige	von	Pompeius	ehemaligen	Soldaten	fuhren	mit	einem	Kahn	an	Pompeius	Schiff	heran	und	luden	ihn	ein	zum	König	zu	kommen
und	Sein	vielleicht	nie	so	schroff	hervorgetreten	ist	wie	in	Pompeius	so	mag	der	ernste	Gedanke	wohl	dabei	verweilen	daß	er
gewissem	Sinn	die	Reihe	der	römischen	Monarchen	eröffnet	Als	Caesar	Pompeius	Spuren	folgend	auf	der	Rhede	von	Alexandreia	eintraf	war	bereits
Die	Antwort	auf	die	Frage	wie	Caesar	mit	dem	gefangenen	Pompeius	verfahren	sein	würde	hat	der	Dolch	des	voreiligen	Mörders	abgeschnitten
denselben	auf	andere	Art	zu	annullieren	als	durch	den	Henker	Pompeius	war	zwanzig	Jahre	lang	der	anerkannte	Gebieter	von	Rom	gewesen
gewurzelte	Herrschaft	geht	nicht	unter	mit	dem	Tode	des	Herrn	Pompeius	Tod	löste	die	Pompeianer	nicht	auf	sondern	gab	ihnen	statt
dabei	gerecht	und	selbst	nachsichtig	Obwohl	der	Beistand	den	sie	Pompeius	geleistet	hatten	zur	Auflegung	einer	Kriegskontribution	berechtigte	ward	doch	das
wesentlich	denationalisiert	war	und	überdies	eine	Menge	alter	Soldaten	des	Pompeius	und	verlaufener	italischer	Verbrecher	und	Sklaven	in	ihren	Reihen	zählte
erhalten	dem	König	Pharnakes	wiederabzunehmen	was	derselbe	den	Verbündeten	des	Pompeius	ohne	Auftrag	entrissen	hatte	und	da	dieser	ein	starrköpfiger	und
daß	der	Dienst	den	Pharnakes	ihm	persönlich	geleistet	indem	er	Pompeius	keine	Hilfe	gewährt	habe	nicht	in	Betracht	kommen	dürfe	gegen
Angelegenheiten	friedlich	geschlichtet	die	eigenen	Bundesgenossen	reich	belohnt	die	des	Pompeius	im	ganzen	mit	Geldbußen	oder	Verweisen	entlassen	Nur	der	mächtigste
oder	Verweisen	entlassen	Nur	der	mächtigste	unter	den	Klienten	des	Pompeius	Deiotarus	wurde	wieder	auf	sein	angestammtes	enges	Gebiet	den	Tolistobogischen
An	eine	Flucht	zu	den	Parthern	dachte	mit	Ausnahme	des	Pompeius	selbst	kein	namhafter	Mann	der	geschlagenen	Partei	Ebensowenig	versuchte	man
ein	der	zweite	Oberfeldherr	Metellus	Scipio	die	beiden	Söhne	des	Pompeius	Gnaeus	und	Sextus	der	politische	Führer	der	Republikaner	Marcus	Cato
militärisch	zu	reorganisieren	Vor	allem	war	es	notwendig	die	durch	Pompeius	Tod	erledigte	Oberfeldherrnstelle	aufs	neue	zu	besetzen	König	Juba	hatte
abzulegen	Metellus	Scipio	ferner	forderte	den	Oberbefehl	für	sich	weil	Pompeius	ihn	mehr	aus	schwiegersöhnlichen	als	aus	militärischen	Rücksichten	im	thessalischen
rächte	nirgend	sich	schwerer	als	hier	Hätte	er	unmittelbar	nach	Pompeius	Tode	sich	nach	Afrika	gewendet	so	würde	er	daselbst	ein
den	Statthalter	Caesars	sich	erhoben	hatten	offen	die	Fahne	des	Pompeius	aufsteckten	schon	halte	Pompeius	ältester	Sohn	Gnaeus	um	diese	günstige
erhoben	hatten	offen	die	Fahne	des	Pompeius	aufsteckten	schon	halte	Pompeius	ältester	Sohn	Gnaeus	um	diese	günstige	Wendung	zu	benutzen	sich
der	nördlichen	Provinz	den	Aufstand	eben	noch	rechtzeitig	unterdrückten	Gnaeus	Pompeius	der	unterwegs	mit	einem	vergeblichen	Versuch	sich	in	Mauretanien	festzusetzen
Marianisch	Sullanischen	Zeit	sich	erstreckt	und	ihr	Groll	gegen	den	Pompeius	der	sie	damals	den	numidischen	Königen	untergeordnet	hatte	II	333
Caesars	Reitern	ebenso	gefühlt	wie	vor	Dyrrhachion	von	denen	des	Pompeius	Die	leichten	Truppen	des	Feindes	blieben	aller	Anstrengungen	Caesars	ungeachtet
Die	wenigen	angesehenen	Männer	welche	entkamen	wie	Labienus	und	Sextus	Pompeius	folgten	dem	älteren	Bruder	des	letzteren	nach	Spanien	und	suchten
neuen	Herrscher	auf	das	Reich	selbst	übernommen	Der	Kampf	den	Pompeius	und	die	Republikaner	gegen	Caesars	Monarchie	unternommen	hatten	endigte	also
festgestellt	sie	durfte	bereits	sich	datieren	von	dem	Augenblick	wo	Pompeius	und	Caesar	im	Bunde	die	Gesamtherschaft	begründet	und	die	bisherige
Reisen	das	rechte	Gegenstück	zu	der	prozessionsartigen	Langsamkeit	mit	der	Pompeius	sich	von	einem	Ort	zum	andern	bewegte	war	das	Erstaunen
seiner	Art	Wie	er	selbst	niemals	einen	der	Seinen	in	Pompeius	kleinmütiger	und	gefühlloser	Art	fallen	ließ	und	nicht	bloß	aus
zu	erbittern	über	die	besiegten	Mitbürger	nicht	triumphierte	78	des	Pompeius	oft	und	immer	mit	Achtung	gedachte	und	sein	vom	Volke
Cottas	jedoch	mit	der	wahrscheinlich	schon	durch	das	Gesetz	des	Pompeius	vom	J	699	vorbereiteten	Modifikation	daß	die	aus	den	unteren
als	die	gleichzeitigen	Kriminalreden	Wenn	Caesar	der	Advokatenberedsamkeit	den	von	Pompeius	ihr	angelegten	Maulkorb	ließ	oder	gar	ihn	noch	verschärfte	war
und	Brauchbarkeit	wurden	wie	Meerwunder	angestaunt	wie	denn	namentlich	mit	Pompeius	seine	Zeitgenossen	eine	sie	in	jeder	Hinsicht	kompromittierende	militärische	Vergötterung
durch	diese	Mißwirtschaft	vollständig	ruiniert	wurden	Fähige	Führer	dagegen	wie	Pompeius	Caesar	Gabinius	bildeten	wohl	aus	dem	vorhandenen	Material	tüchtige	und
der	campanischen	Pachtgelder	weit	überwog	Außerdem	waren	durch	Lucullus	Metellus	Pompeius	Cato	und	andere	außerordentlicherweise	dem	Staatsschatz	ungeheure	Summen	zugeflossen	Die
an	Piso	auf	einmal	18	Mill	Sest	1370000	Tlr	an	Pompeius	für	die	Unterhaltung	und	Besoldung	der	spanischen	Armee	gar	jährlich
Mill	Tlr	und	der	von	den	Käufern	des	Vermögens	des	Pompeius	gezahlte	Preis	auf	70	Mill	Sest	5300000	Tlr	belief	Dieses
jedem	4	Jugera	Land	aus	eigenem	Besitz	das	Vermögen	des	Pompeius	belief	sich	auf	70	Mill	Sest	5300000	Tlr	das	des
kunstvolleren	Goldschmucks	traten	es	war	schon	vollkommenes	Barbarentum	wenn	bei	Pompeius	Triumph	über	Mithradates	das	Bild	des	Siegers	ganz	von	Perlen
erinnern	wir	nur	an	die	zahlreichen	Bürgertruppen	die	Sertorius	und	Pompeius	in	Spanien	Caesar	in	Gallien	Juba	in	Numidien	die	Verfas
Schwert	des	Hellenismus	in	Rom	und	in	der	Tat	nahmen	Pompeius	Städtegründungen	im	fernen	Osten	nach	jahrhundertelanger	Unterbrechung	Alexanders	segensreiches	Werk
in	der	ebenso	langen	wie	widerwärtigen	Liste	dieser	Individuen	ist	Pompeius	vertrauter	Bedienter	Theophanes	von	Mytilene	welcher	durch	seine	Gewalt	über
irgend	ein	anderer	Mann	zu	dem	Ausbruch	des	Krieges	zwischen	Pompeius	und	Caesar	beigetragen	hat	Nicht	ganz	mit	Unrecht	ward	er
sondern	auch	der	Landstädte	auch	jene	bekam	nun	endlich	durch	Pompeius	ein	stehendes	Theater	699	s	S	313	und	die	campanische
ward	dazu	benutzt	um	dem	Publikum	eine	Musterkarte	der	von	Pompeius	in	Asien	besiegten	Nationen	vorzuführen	Die	den	Vortrag	der	eingelegten
teils	im	ernsteren	Kriege	wo	wir	ihn	im	Heere	des	Pompeius	als	Kommandanten	des	Jenseitigen	Spaniens	fanden	Als	die	Sache	der
der	bekanntesten	und	höchstgestellten	Römer	zum	Beispiel	über	das	des	Pompeius	in	der	auffallendsten	Weise	schwanken	auf	keine	sehr	hohe	Glaubwürdigkeit
Ädil	wahrscheinlich	677	Prätor	680	Konsul	Daß	der	Fall	des	Pompeius	ein	gänzlich	verschiedener	ist	liegt	auf	der	Hand	aber	auch
gänzlich	verschiedener	ist	liegt	auf	der	Hand	aber	auch	von	Pompeius	wird	mehrfach	ausdrücklich	gemeldet	Cicero	de	imp	Pomp	21	62
der	Senat	ihn	von	den	Altersgesetzen	entband	Daß	dies	für	Pompeius	geschah	der	als	sieggekrönter	Oberfeldherr	und	Triumphator	an	der	Spitze
anzugehören	scheinen	gehören	hierher	die	Worte	Romanus	exer	citus	des	Pompeius	frumenti	gra	tia	r	emotus	in	Vascones	i	it	emque
ausstattet	und	insofern	sind	die	legati	pro	praetore	des	Prokonsuls	Pompeius	eine	Neuerung	und	schon	denen	gleichartig	die	in	der	Kaiserzeit
ward	König	Romulus	von	den	Senatoren	in	Stücke	zerrissen	17	Pompeius	verteilte	unter	seine	Soldaten	und	Offiziere	als	Ehrengeschenk	384	Mill
eingetragen	haben	19	Den	Winter	689	90	65	4	brachte	Pompeius	noch	in	der	Nähe	des	Kaspischen	Meeres	zu	Dio	37
Dio	37	7	Den	Winter	690	1	64	3	scheint	Pompeius	in	Antiochia	sein	Hauptquartier	gehabt	zu	haben	Joseph	14	3
6	und	Dio	37	15	ohne	Zweifel	beide	nach	Livius	Pompeius	bis	nach	Petra	gelangen	auch	wohl	die	Stadt	einnehmen	oder
3	3	4	bestätigt	Wenn	König	Aretas	unter	den	von	Pompeius	Besiegten	in	den	Bulletins	figuriert	so	genügte	hierfür	sein	durch
Besiegten	in	den	Bulletins	figuriert	so	genügte	hierfür	sein	durch	Pompeius	veranlaßter	Abzug	von	Jerusalem	21	Diese	Auffassung	beruht	auf	der
Ausschmückung	davon	ist	es	wenn	in	den	Verzeichnissen	der	von	Pompeius	besiegten	Landschaften	und	Könige	Medien	und	dessen	König	Dareios	aufgeführt
p	140	Appian	Mithr	117	und	daraus	weiter	herausgesponnen	ist	Pompeius	Krieg	mit	den	Medern	Vell	2	40	Appian	Mithr	106
stattgefunden	es	ist	einfach	jene	unleidliche	wie	es	scheint	aus	Pompeius	großartigen	und	absichtlich	zweideutigen	Bulletins	sich	herleitende	Übertreibung	die	aus
Nisibis	gemacht	hat	22	Der	Krieg	den	dieser	Antiochos	mit	Pompeius	geführt	haben	soll	Appian	Mithr	106	117	stimmt	sehr	wenig
bloß	daraus	herausgesponnen	daß	Antiochos	von	Kommagene	unter	den	von	Pompeius	unterworfenen	Königen	figurierte	23	Hierauf	zielt	vermutlich	Ciceros	Vorwurf	de
immunes	habemus	socios	vectigales	insofern	nämlich	jene	Piratenkolonien	wahrscheinlich	von	Pompeius	zugleich	mit	der	Immunität	beschenkt	wurden	während	bekanntlich	die	von
fg	nicht	der	Sturz	des	Senats	war	sondern	der	des	Pompeius	Doch	fehlt	es	auch	an	solchen	Beweisen	nicht	Daß	die
688	689	66	65	und	die	Servilische	Rogation	speciell	gegen	Pompeius	gerichtet	waren	ist	gleichfalls	bezeugt	Sallust	Cat	19	Val	Max
Stellung	zu	der	Verschwörung	allein	schon	hinreichend	daß	sie	gegen	Pompeius	gerichtet	war	25	Plutarch	Crass	13	Cicero	de	l	agr
gute	Parteischriften	sind	30	Der	Eindruck	der	ersten	Ansprache	die	Pompeius	nach	seiner	Rückkehr	an	die	Bürgerschaft	richtete	wird	von	Cicero
seinem	Hauptquartier	sich	befunden	haben	das	pontische	geht	vermutlich	auf	Pompeius	Krieg	gegen	Mithradates	da	zumal	nach	der	Andeutung	des	Dichters
subalternes	Lagerjournal	ist	lebendigen	Beweis	ab	68	Diese	Ziffer	gab	Pompeius	selbst	an	Caesar	b	c	1	6	und	es	summt
hier	tief	eingeschnittenen	Bach	Leake	4	469	nordwärts	gelangen	und	Pompeius	hätte	statt	nach	Larisa	nach	Lamia	flüchten	müssen	Wahrscheinlich	schlugen
ausgeführt	werden	können	und	ohne	Zweifel	aus	diesem	Grunde	verstand	Pompeius	nur	ungern	sich	dazu	hier	zu	schlagen	Der	am	weitesten
311	111	Die	Goldstücke	die	Sulla	II	397	und	gleichzeitig	Pompeius	beide	in	geringer	Zahl	schlagen	ließen	heben	diesen	Satz	nicht
Schrift	vor	dem	Ausbruch	des	Bürgerkrieges	publiciert	ward	nicht	weil	Pompeius	hier	gelobt	wird	sondern	weil	Caesar	daselbst	die	Ausnahmegesetze	vom
und	mußte	er	tun	solange	er	ein	friedliches	Abkommen	mit	Pompeius	herbeizuführen	suchte	nicht	aber	nach	dem	Bruch	wo	er	die
Widerspruch	freudelos	sein	vielbewegtes	Leben	Ebensowenig	als	Pompeius	kann	Marcus	Crassus	zu	den	unbedingten	Anhängern	der	Oligarchie	gezählt	werden	Er	ist
echter	Geldmann	selbst	bürgerlich	und	einfach	Auf	diesem	Wege	ward	Crassus	binnen	wenig	Jahren	aus	einem	Mann	von	gewöhnlichem	senatorischen	der
vermochte	kaum	noch	ein	bloßer	Bürger	In	der	Tat	war	Crassus	Blick	auf	ein	höheres	Ziel	gerichtet	als	auf	den	Besitz
nach	allen	Seiten	hin	ihre	Angriffe	richteten	hüteten	sich	mit	Crassus	anzubinden	man	verglich	ihn	dem	Stier	der	Herde	den	zu
Zielen	streben	konnte	leuchtet	ein	und	anders	als	Pompeius	wußte	Crassus	genau	wie	ein	Bankier	worauf	und	womit	er	politisch	spekulierte
der	Geschlechter	zu	stürzen	so	durfte	auch	ein	Mann	wie	Crassus	die	Blicke	höher	erheben	als	zu	den	Rutenbündeln	und	dem
etwas	anderes	zu	verfolgen	als	seinen	persönlichen	Vorteil	Warum	sollte	Crassus	der	reichste	und	der	intriganteste	Mann	in	Rom	und	kein
bekleidete	mit	dem	außerordentlichen	Oberbefehl	in	Italien	den	Prätor	Marcus	Crassus	der	zwar	kein	namhafter	Feldherr	war	aber	doch	unter	Sulla
den	bedungenen	Lohn	ohne	ihm	die	Gegenleistung	dafür	zu	gewähren	Crassus	inzwischen	war	dem	Räuberheer	bis	etwa	an	die	Krathismündung	gefolgt
wieder	in	Lucanien	Das	mühsame	Werk	war	also	vergebens	gewesen	Crassus	fing	an	an	der	Lösung	seiner	Aufgabe	zu	verzweifeln	und
Lager	nahe	bei	dem	seinigen	auf	aber	dennoch	gelang	es	Crassus	den	Spartacus	durch	die	Reiterei	zu	beschäftigen	und	indessen	die
Demokraten	und	Pompeius	schlossen	ihren	Bund	nicht	allein	Auch	Marcus	Crassus	war	in	einer	ähnlichen	Lage	wie	Pompeius	Obwohl	Sullaner	wie
wohl	zu	Mute	sein	mochte	sahen	nicht	ungern	in	Marcus	Crassus	ihm	ein	Gegengewicht	und	vielleicht	einen	künftigen	Rivalen	zur	Seite
einer	und	den	beiden	Sullanischen	Generalen	Gnaeus	Pompeius	und	Marcus	Crassus	andererseits	Beide	machten	das	Parteiprogramm	der	Demokratie	zu	dem	ihrigen
überdies	der	Triumph	und	die	begehrten	Landlose	für	seine	Soldaten	Crassus	als	dem	Überwinder	des	Spartacus	wenigstens	die	Ehre	des	feierlichen
bewilligte	die	für	Konsulat	und	Triumph	erforderlichen	Dispensationen	Pompeius	und	Crassus	wurden	ohne	Widerstand	zu	finden	zu	Konsuln	für	das	J
verdrängt	ward	so	ist	die	Ursache	davon	wahrshheinlich	teils	in	Crassus	Beziehungen	zum	Senat	zu	suchen	teils	in	dem	Beitritt	der
noch	im	frischen	Andenken	welcher	Männer	Blut	Pompeius	vergossen	wie	Crassus	zu	seinem	ungeheuren	Vermögen	den	Grund	gelegt	hatte	So	ist
rasche	wie	gewaltsame	Lösung	vorzubereiten	Die	Heere	des	Pompeius	und	Crassus	lagerten	immer	noch	vor	den	Toren	der	Stadt	Jener	hatte
was	denn	in	gleicher	Weise	auch	auf	die	Armee	des	Crassus	Anwendung	fand	Diese	Ursache	bestand	jetzt	nicht	mehr	aber	dennoch
eine	aber	konnte	nur	Pompeius	sein	Von	Anfang	an	hatte	Crassus	in	der	Koalition	eine	untergeordnete	Rolle	gespielt	er	hatte	sich
die	schwächeren	Gegner	eine	letzte	Hilfe	in	einer	neuen	Koalition	Crassus	voll	alter	und	neuer	Eifersucht	auf	den	jüngeren	so	durchaus
hauptstädtische	Menge	an	sich	zu	fesseln	als	ob	die	durch	Crassus	selbst	mitgebrochene	Oligarchie	und	der	ewig	undankbare	Pöbel	vermocht	haben
den	Toren	der	Hauptstadt	zwischen	den	Heeren	des	Pompeius	und	Crassus	zur	Schlacht	kommen	Allein	diese	Katastrophe	wandten	die	Demokraten	durch
Geschmeidigkeit	ab	Auch	ihrer	Partei	lag	ebenwie	dem	Senat	und	Crassus	alles	daran	daß	Pompeius	nicht	die	Diktatur	ergriff	aber	mit
dem	Pompeius	die	Entlassung	der	Armee	verweigerte	war	daß	er	Crassus	mißtraue	und	darum	nicht	mit	der	Entlassung	der	Soldaten	den
der	Soldaten	den	Anfang	machen	könne	Die	Demokraten	bestimmten	den	Crassus	hierin	entgegenkommende	Schritte	zu	tun	dem	Kollegen	vor	aller	Augen
erreichen	was	aber	die	Hauptsache	war	die	Dinge	hatten	durch	Crassus	rechtzeitige	Nachgiebigkeit	sich	so	gestaltet	daß	Pompeius	nur	die	Wahl
ihm	angewiesene	Konsularprovinz	anzunehmen	hielt	er	unter	seiner	Würde	und	Crassus	folgte	darin	seinem	Beispiel	So	zog	Pompeius	als	er	nach
diese	ein	Körper	ohne	Haupt	und	daß	weder	Pompeius	noch	Crassus	auf	die	Dauer	dieses	Haupt	sein	konnten	war	an	sich
mehr	sich	der	Regierung	Schon	die	Beziehungen	des	Senats	zu	Crassus	und	seiner	Klientel	gehören	in	diesen	Zusammenhang	hauptsächlich	aber	scheint
diesem	Zweck	daselbst	von	Ort	zu	Ort	689	machte	Marcus	Crassus	als	Censor	Anstalt	die	Einwohner	geradeswegs	in	die	Bürgerliste	einzuschreiben
er	gewagt	hatte	an	einem	dieser	Klienten	des	Caesar	und	Crassus	sich	zu	vergreifen	Dagegen	zeigten	sich	dieselben	Führer	keineswegs	geneigt
eine	Contremine	zu	legen	Hierin	trafen	sie	wieder	zusammen	mit	Crassus	dem	nichts	übrig	blieb	um	dem	beneideten	und	gehaßten	Nebenbuhler
zu	verbünden	Schon	bei	der	ersten	Koalition	hatten	Caesar	und	Crassus	als	die	beiden	Schwächeren	sich	besonders	nahe	gestanden	das	gemeinschaftliche
des	gerichtlichen	Urteils	das	sie	ausschloß	als	Konsuln	proklamiert	werden	Crassus	sollte	sodann	die	Diktatur	Caesar	das	Reiterführeramt	übernehmen	ohne	Zweifel
der	Nähe	des	Rathauses	auf	das	verabredete	Zeichen	das	auf	Crassus	Wink	ihm	von	Caesar	gegeben	werden	sollte	Allein	er	wartete
ihm	von	Caesar	gegeben	werden	sollte	Allein	er	wartete	vergebens	Crassus	fehlte	in	der	entscheidenden	Senatssitzung	und	daran	scheiterte	für	diesmal
mit	prätorischen	Befugnissen	nach	dem	Diesseitigen	Spanien	zu	senden	worauf	Crassus	einging	in	der	Hoffnung	durch	denselben	die	Hilfsquellen	dieser	wichtigen
muß	Was	die	Hauptsache	anlangt	die	Beteiligung	von	Caesar	und	Crassus	so	kann	allerdings	das	Zeugnis	ihrer	politischen	Gegner	nicht	als
genau	zu	der	geheimen	die	dieser	Bericht	ihnen	beimißt	Daß	Crassus	der	in	diesem	Jahre	Censor	war	als	solcher	den	Versuch
schon	geradezu	ein	revolutionäres	Beginnen	Noch	bemerkenswerter	ist	es	daß	Crassus	bei	derselben	Gelegenheit	Anstalt	machte	Ägypten	und	Kypros	in	das
hier	nicht	ermitteln	aber	die	große	Wahrscheinlichkeit	ist	dafür	daß	Crassus	und	Caesar	den	Plan	entworfen	hatten	sich	während	Pompeius	Abwesenheit
und	Catilina	und	Piso	also	Werkzeuge	in	den	Händen	von	Crassus	und	Caesar	gewesen	sind	Einen	Augenblick	kam	die	Verschwörung	ins
ins	Stocken	Die	Wahlen	für	690	fanden	statt	ohne	daß	Crassus	und	Caesar	ihren	Versuch	sich	des	Konsulats	zu	bemeistern	dabei
Die	Partei	strengte	alle	ihre	Kräfte	für	den	Wahlkampf	an	Crassus	und	Caesar	setzten	ihr	Geld	eigenes	oder	geborgtes	und	ihre
gefochten	hatten	sondern	die	ganze	demokratische	Partei	Daß	diese	insbesondere	Crassus	und	Caesar	hier	so	gut	wie	bei	dem	Komplott	von
Tatsachen	Nach	ausdrücklichen	und	unabweisbaren	Zeugnissen	waren	es	vor	allen	Crassus	und	Caesar	die	Catilinas	Bewerbung	um	das	Konsulat	unterstützten	Als
am	wenigsten	gefährlichen	Statilius	und	Gabinius	den	Senatoren	Caesar	und	Crassus	zur	Bewachung	übergeben	wurden	offenbar	sollten	sie	entweder	wenn	sie
Teile	seiner	Konfession	kam	und	namentlich	als	seinen	Auftraggeber	den	Crassus	nannte	ward	er	von	den	Senatoren	unterbrochen	und	auf	Ciceros
recht	genau	kannte	der	auf	die	Aufforderung	einen	Angriff	auf	Crassus	zu	machen	zur	Antwort	gab	er	habe	keine	Lust	den
Pompeius	eine	Stellung	einnahm	ungefähr	wie	damals	Sulla	so	suchten	Crassus	und	Caesar	ihm	gegenüber	in	Italien	eine	Gewalt	aufzurichten	wie
je	zurückkam	und	der	beispiellos	gedemütigten	und	völlig	machtlosen	Demokratie	Crassus	schickte	sich	an	seine	Familie	und	sein	Gold	zu	Schiffe
Pompeius	sich	gegenüber	Quintus	Catulus	und	Marcus	Cato	mit	Marcus	Crassus	Gaius	Caesar	und	Titus	Labienus	vereinigt	fand	Aber	nicht	leicht
in	ihm	einen	Widersacher	die	Demokraten	einen	unbequemen	Freund	Marcus	Crassus	einen	Nebenbuhler	die	vermögende	Klasse	einen	unzuverlässigen	Beschützer	die	Aristokratie
des	Lucullus	und	des	Metellus	Creticus	der	alte	Groll	des	Crassus	und	Catos	gewissenhafte	Torheit	die	hauptsächlichsten	Elemente	hergaben	Das	gewünschte
Ruf	den	Grund	zu	legen	Sein	alter	Freund	und	Bundesgenosse	Crassus	hatte	durch	die	Hoffnung	den	Rückhalt	gegen	Pompeius	den	er
0	zu	isolieren	und	zwischen	den	Demokraten	nebst	ihrem	Bundesgenossen	Crassus	einer	und	Pompeius	und	der	hohen	Finanz	andrerseits	ein	auf
der	Senat	verweigert	hatte	ihr	durch	die	Bürgerschaft	zu	verschaffen	Crassus	endlich	der	unvermeidliche	durfte	wenigstens	dem	Bunde	sich	anschließen	freilich
dann	den	Schild	nicht	zu	Hause	lassen	werde	ebenso	sprach	Crassus	sich	aus	Pompeius	alte	Soldaten	wurden	angewiesen	am	Tage	der
der	Bürgerschaft	angenommen	die	Zwanzigerkommission	an	ihrer	Spitze	Pompeius	und	Crassus	erwählt	und	in	ihr	Amt	eingesetzt	mit	allen	ihren	Anstrengungen
Händen	anvertraut	Das	Publikum	glaubte	anfangs	daß	es	Pompeius	und	Crassus	selber	bestimmt	sei	die	Machthaber	zogen	es	indes	vor	zwei
wenigen	unbrauchbaren	vornehmen	jungen	Männern	einzelne	fähige	Offiziere	wie	Publius	Crassus	den	jüngeren	Sohn	des	alten	politischen	Bundesgenossen	Caesars	und	Titus
Germanen	zu	Gunsten	der	Römer	ihre	dritte	Linie	die	Publius	Crassus	rechtzeitig	zur	Hilfe	sandte	stellte	auf	dem	linken	Flügel	die
an	die	aremoricanischen	Gaue	Noch	im	Herbst	697	ward	Publius	Crassus	mit	einem	römischen	Korps	dahin	gesandt	er	bewirkte	daß	die
mit	Spanien	zu	gewinnen	wurde	im	folgenden	Jahr	698	Publius	Crassus	nach	Aquitanien	gesandt	mit	dem	Auftrag	die	daselbst	wohnenden	iberischen
Schon	der	erste	römische	Offizier	der	die	Bretagne	betrat	Publius	Crassus	war	von	dort	nach	den	Zinninseln	an	der	Westspitze	Englands
nacheinander	für	die	herrschende	Demokratie	für	den	Senat	und	für	Crassus	gefochten	oder	zu	fechten	vorgegeben	hat	Farbe	hielten	die	Bandenführer
mußten	die	versteckte	Opposition	von	Pompeius	Erbfeind	und	widerwilligem	Bundesgenossen	Crassus	dem	Pompeius	selber	zunächst	das	Scheitern	seines	Planes	beimaß	oder
über	die	Alpen	zurückgegangen	sein	würde	Anfang	April	698	verließ	Crassus	die	Hauptstadt	um	mit	seinem	mächtigeren	Kollegen	das	Erforderliche	zu
hier	traf	auch	Pompeius	mit	ihnen	zusammen	der	bald	nach	Crassus	11	April	angeblich	um	die	Getreidesendungen	aus	Sardinien	und	Afrika
gab	wurden	den	zwei	Kollegen	zugestanden	Pompeius	die	beider	Spanien	Crassus	die	von	Syrien	welche	Ämter	ihnen	durch	Volksschluß	auf	fünf
eigenmächtig	von	ihm	ausgehobenen	Truppen	auf	die	Staatskasse	Pompeius	und	Crassus	ward	ferner	für	das	nächste	Jahr	699	bevor	sie	in
höchste	Amt	zu	verwalten	Den	militärischen	Rückhalt	dessen	Pompeius	und	Crassus	zur	Regulierung	der	hauptstädtischen	Verhältnisse	um	so	mehr	bedurften	als
die	widerstrebenden	Elemente	sich	miteinander	zu	behaben	Zwischen	Pompeius	und	Crassus	ward	äußerlich	wenigstens	ein	kollegialisches	Einvernehmen	wiederhergestellt	Sogar	Publius	Clodius
